Experiment Date: 15 April 2024 Time: 2:20 plus																			
Start of Data Logging																			
Line Break																			
																			
Start of Data Logging																			
Line Break	Internal_Air_Temp(degree celsius)																		
Internal_Air_Temp(degree celsius)	27.5	-127	   |Temp_substrate(degree celsius)	-127	26.37	26.69	   |Moisture (AnalogRead)	475	353	459	   |Actual pH	8.92	   |Methane(ppm)	39.01	   |DHT22(%)	79.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.69	-127	   |Temp_substrate(degree celsius)	-127	26.44	26.81	   |Moisture (AnalogRead)	475	352	459	   |Actual pH	5.26	   |Methane(ppm)	39.8	   |DHT22(%)	79.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.81	-127	   |Temp_substrate(degree celsius)	-127	26.5	26.75	   |Moisture (AnalogRead)	476	353	458	   |Actual pH	6.23	   |Methane(ppm)	38.62	   |DHT22(%)	78.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.94	-127	   |Temp_substrate(degree celsius)	-127	26.5	26.81	   |Moisture (AnalogRead)	479	354	460	   |Actual pH	5.01	   |Methane(ppm)	38.62	   |DHT22(%)	77.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.06	-127	   |Temp_substrate(degree celsius)	-127	26.5	26.81	   |Moisture (AnalogRead)	483	356	463	   |Actual pH	0.48	   |Methane(ppm)	38.62	   |DHT22(%)	76	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.12	-127	   |Temp_substrate(degree celsius)	-127	26.5	26.87	   |Moisture (AnalogRead)	488	358	466	   |Actual pH	-12.33	   |Methane(ppm)	37.85	   |DHT22(%)	74.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.19	-127	   |Temp_substrate(degree celsius)	-127	26.44	26.81	   |Moisture (AnalogRead)	493	360	469	   |Actual pH	-11.73	   |Methane(ppm)	36.71	   |DHT22(%)	74.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.25	-127	   |Temp_substrate(degree celsius)	-127	26.37	26.87	   |Moisture (AnalogRead)	499	361	471	   |Actual pH	-9.05	   |Methane(ppm)	37.09	   |DHT22(%)	72.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.31	-127	   |Temp_substrate(degree celsius)	-127	26.44	26.94	   |Moisture (AnalogRead)	504	364	474	   |Actual pH	-10.79	   |Methane(ppm)	37.85	   |DHT22(%)	71.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.37	-127	   |Temp_substrate(degree celsius)	-127	26.56	27.12	   |Moisture (AnalogRead)	505	363	474	   |Actual pH	2.22	   |Methane(ppm)	38.23	   |DHT22(%)	71.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.44	-127	   |Temp_substrate(degree celsius)	-127	26.56	27.12	   |Moisture (AnalogRead)	510	365	478	   |Actual pH	5.43	   |Methane(ppm)	37.46	   |DHT22(%)	72.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.5	-127	   |Temp_substrate(degree celsius)	-127	26.69	27.25	   |Moisture (AnalogRead)	512	367	481	   |Actual pH	6.13	   |Methane(ppm)	38.62	   |DHT22(%)	71.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	26.81	27.31	   |Moisture (AnalogRead)	514	369	484	   |Actual pH	-11.66	   |Methane(ppm)	39.4	   |DHT22(%)	72.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	26.81	27.37	   |Moisture (AnalogRead)	513	367	483	   |Actual pH	2.71	   |Methane(ppm)	39.01	   |DHT22(%)	73.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.69	-127	   |Temp_substrate(degree celsius)	-127	26.94	27.44	   |Moisture (AnalogRead)	515	368	486	   |Actual pH	-8.35	   |Methane(ppm)	39.01	   |DHT22(%)	73.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.87	-127	   |Temp_substrate(degree celsius)	-127	27.06	27.56	   |Moisture (AnalogRead)	516	369	489	   |Actual pH	-11.45	   |Methane(ppm)	40.2	   |DHT22(%)	73.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29	-127	   |Temp_substrate(degree celsius)	-127	27.12	27.81	   |Moisture (AnalogRead)	517	369	489	   |Actual pH	-11.77	   |Methane(ppm)	40.2	   |DHT22(%)	73.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.06	-127	   |Temp_substrate(degree celsius)	-127	27.19	27.75	   |Moisture (AnalogRead)	518	370	491	   |Actual pH	-10.86	   |Methane(ppm)	39.4	   |DHT22(%)	72.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.25	-127	   |Temp_substrate(degree celsius)	-127	27.19	27.75	   |Moisture (AnalogRead)	524	372	497	   |Actual pH	-10.02	   |Methane(ppm)	39.01	   |DHT22(%)	71.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.37	-127	   |Temp_substrate(degree celsius)	-127	27.25	27.81	   |Moisture (AnalogRead)	526	372	500	   |Actual pH	-10.06	   |Methane(ppm)	38.23	   |DHT22(%)	70	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.31	-127	   |Temp_substrate(degree celsius)	-127	27.12	27.87	   |Moisture (AnalogRead)	532	373	505	   |Actual pH	-5.52	   |Methane(ppm)	38.23	   |DHT22(%)	69.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.37	-127	   |Temp_substrate(degree celsius)	-127	27.31	28	   |Moisture (AnalogRead)	533	356	507	   |Actual pH	-10.44	   |Methane(ppm)	39.4	   |DHT22(%)	68.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.31	-127	   |Temp_substrate(degree celsius)	-127	27.31	28	   |Moisture (AnalogRead)	534	353	508	   |Actual pH	-0.05	   |Methane(ppm)	39.01	   |DHT22(%)	69.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.44	-127	   |Temp_substrate(degree celsius)	-127	27.37	28.06	   |Moisture (AnalogRead)	535	356	510	   |Actual pH	5.71	   |Methane(ppm)	39.01	   |DHT22(%)	69.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.44	-127	   |Temp_substrate(degree celsius)	-127	27.37	28.06	   |Moisture (AnalogRead)	537	351	515	   |Actual pH	-9.19	   |Methane(ppm)	39.01	   |DHT22(%)	69.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.44	-127	   |Temp_substrate(degree celsius)	-127	27.37	28.12	   |Moisture (AnalogRead)	538	348	516	   |Actual pH	-0.33	   |Methane(ppm)	38.23	   |DHT22(%)	69.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.5	-127	   |Temp_substrate(degree celsius)	-127	27.44	28.19	   |Moisture (AnalogRead)	540	347	518	   |Actual pH	-6.81	   |Methane(ppm)	39.4	   |DHT22(%)	68.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.56	-127	   |Temp_substrate(degree celsius)	-127	27.31	28.06	   |Moisture (AnalogRead)	544	346	521	   |Actual pH	-6.53	   |Methane(ppm)	37.46	   |DHT22(%)	68.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.5	-127	   |Temp_substrate(degree celsius)	-127	27.19	27.94	   |Moisture (AnalogRead)	547	343	527	   |Actual pH	8.43	   |Methane(ppm)	37.85	   |DHT22(%)	66.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.56	-127	   |Temp_substrate(degree celsius)	-127	27.31	28.12	   |Moisture (AnalogRead)	551	344	531	   |Actual pH	-12.01	   |Methane(ppm)	37.46	   |DHT22(%)	65.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.62	-127	   |Temp_substrate(degree celsius)	-127	27.31	28	   |Moisture (AnalogRead)	553	346	533	   |Actual pH	-7.72	   |Methane(ppm)	37.46	   |DHT22(%)	66.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.62	-127	   |Temp_substrate(degree celsius)	-127	27.19	27.94	   |Moisture (AnalogRead)	555	342	533	   |Actual pH	6.83	   |Methane(ppm)	36.71	   |DHT22(%)	65.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.62	-127	   |Temp_substrate(degree celsius)	-127	27.12	28	   |Moisture (AnalogRead)	556	343	535	   |Actual pH	-0.26	   |Methane(ppm)	36.71	   |DHT22(%)	64	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.69	-127	   |Temp_substrate(degree celsius)	-127	27.25	28.06	   |Moisture (AnalogRead)	558	344	538	   |Actual pH	5.88	   |Methane(ppm)	37.46	   |DHT22(%)	64.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.69	-127	   |Temp_substrate(degree celsius)	-127	27.25	28.06	   |Moisture (AnalogRead)	560	343	539	   |Actual pH	-11.73	   |Methane(ppm)	37.09	   |DHT22(%)	64.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.69	-127	   |Temp_substrate(degree celsius)	-127	27.12	27.94	   |Moisture (AnalogRead)	560	339	533	   |Actual pH	4.7	   |Methane(ppm)	36.34	   |DHT22(%)	64.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.81	-127	   |Temp_substrate(degree celsius)	-127	27.12	27.94	   |Moisture (AnalogRead)	564	339	526	   |Actual pH	-9.81	   |Methane(ppm)	37.09	   |DHT22(%)	62.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.87	-127	   |Temp_substrate(degree celsius)	-127	27.06	28.12	   |Moisture (AnalogRead)	564	340	520	   |Actual pH	8.81	   |Methane(ppm)	37.09	   |DHT22(%)	62.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.94	-127	   |Temp_substrate(degree celsius)	-127	27.12	28.12	   |Moisture (AnalogRead)	566	338	513	   |Actual pH	-10.65	   |Methane(ppm)	36.71	   |DHT22(%)	62.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.12	-127	   |Temp_substrate(degree celsius)	-127	27.31	28.31	   |Moisture (AnalogRead)	565	338	512	   |Actual pH	6.97	   |Methane(ppm)	37.46	   |DHT22(%)	61.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.12	-127	   |Temp_substrate(degree celsius)	-127	27.31	28.37	   |Moisture (AnalogRead)	566	337	509	   |Actual pH	7.03	   |Methane(ppm)	37.09	   |DHT22(%)	62.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.06	-127	   |Temp_substrate(degree celsius)	-127	27.31	28.44	   |Moisture (AnalogRead)	567	338	506	   |Actual pH	6.72	   |Methane(ppm)	36.71	   |DHT22(%)	62	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.19	-127	   |Temp_substrate(degree celsius)	-127	27.44	28.5	   |Moisture (AnalogRead)	567	336	506	   |Actual pH	7.91	   |Methane(ppm)	37.09	   |DHT22(%)	61.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.06	-127	   |Temp_substrate(degree celsius)	-127	27.5	28.56	   |Moisture (AnalogRead)	568	338	499	   |Actual pH	-8.31	   |Methane(ppm)	37.46	   |DHT22(%)	61.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.94	-127	   |Temp_substrate(degree celsius)	-127	27.56	28.75	   |Moisture (AnalogRead)	566	336	487	   |Actual pH	-10.02	   |Methane(ppm)	38.23	   |DHT22(%)	63	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.94	-127	   |Temp_substrate(degree celsius)	-127	27.69	29.25	   |Moisture (AnalogRead)	565	335	476	   |Actual pH	6.3	   |Methane(ppm)	38.62	   |DHT22(%)	64	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.81	-127	   |Temp_substrate(degree celsius)	-127	27.69	29.19	   |Moisture (AnalogRead)	564	336	479	   |Actual pH	4.07	   |Methane(ppm)	39.8	   |DHT22(%)	65	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.75	-127	   |Temp_substrate(degree celsius)	-127	27.75	29	   |Moisture (AnalogRead)	561	334	480	   |Actual pH	7.7	   |Methane(ppm)	39.4	   |DHT22(%)	66	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.81	-127	   |Temp_substrate(degree celsius)	-127	27.75	28.94	   |Moisture (AnalogRead)	561	335	485	   |Actual pH	-0.64	   |Methane(ppm)	38.62	   |DHT22(%)	66.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.87	-127	   |Temp_substrate(degree celsius)	-127	27.81	29	   |Moisture (AnalogRead)	560	335	485	   |Actual pH	5.81	   |Methane(ppm)	39.4	   |DHT22(%)	66.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30	-127	   |Temp_substrate(degree celsius)	-127	27.87	29.19	   |Moisture (AnalogRead)	559	335	490	   |Actual pH	-0.88	   |Methane(ppm)	40.6	   |DHT22(%)	67	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.06	-127	   |Temp_substrate(degree celsius)	-127	27.87	29.31	   |Moisture (AnalogRead)	560	337	494	   |Actual pH	-11.98	   |Methane(ppm)	39.8	   |DHT22(%)	67.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.94	-127	   |Temp_substrate(degree celsius)	-127	27.62	29.12	   |Moisture (AnalogRead)	561	335	493	   |Actual pH	6.97	   |Methane(ppm)	37.09	   |DHT22(%)	66	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.94	-127	   |Temp_substrate(degree celsius)	-127	27.44	29.12	   |Moisture (AnalogRead)	564	337	498	   |Actual pH	1.42	   |Methane(ppm)	36.34	   |DHT22(%)	63.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.87	-127	   |Temp_substrate(degree celsius)	-127	27.5	29.19	   |Moisture (AnalogRead)	566	337	504	   |Actual pH	-11.7	   |Methane(ppm)	35.6	   |DHT22(%)	62.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.81	-127	   |Temp_substrate(degree celsius)	-127	27.5	29.06	   |Moisture (AnalogRead)	565	336	505	   |Actual pH	7.24	   |Methane(ppm)	36.34	   |DHT22(%)	62.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.75	-127	   |Temp_substrate(degree celsius)	-127	27.44	29.12	   |Moisture (AnalogRead)	566	336	508	   |Actual pH	-7.62	   |Methane(ppm)	35.97	   |DHT22(%)	62.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.75	-127	   |Temp_substrate(degree celsius)	-127	27.44	29.19	   |Moisture (AnalogRead)	567	336	510	   |Actual pH	-10.62	   |Methane(ppm)	36.34	   |DHT22(%)	62	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.75	-127	   |Temp_substrate(degree celsius)	-127	27.44	29.06	   |Moisture (AnalogRead)	566	336	510	   |Actual pH	-3.95	   |Methane(ppm)	36.34	   |DHT22(%)	63	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.69	-127	   |Temp_substrate(degree celsius)	-127	27.25	29.12	   |Moisture (AnalogRead)	567	336	511	   |Actual pH	7.1	   |Methane(ppm)	35.6	   |DHT22(%)	62.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.44	-127	   |Temp_substrate(degree celsius)	-127	27.19	29.06	   |Moisture (AnalogRead)	569	336	509	   |Actual pH	-9.99	   |Methane(ppm)	34.16	   |DHT22(%)	60.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.5	-127	   |Temp_substrate(degree celsius)	-127	27.25	28.94	   |Moisture (AnalogRead)	570	337	509	   |Actual pH	-7.86	   |Methane(ppm)	36.71	   |DHT22(%)	60.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.56	-127	   |Temp_substrate(degree celsius)	-127	27.37	29	   |Moisture (AnalogRead)	567	335	504	   |Actual pH	7.42	   |Methane(ppm)	37.09	   |DHT22(%)	61.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.56	-127	   |Temp_substrate(degree celsius)	-127	27.31	29.19	   |Moisture (AnalogRead)	567	336	500	   |Actual pH	-5.63	   |Methane(ppm)	37.46	   |DHT22(%)	63	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.56	-127	   |Temp_substrate(degree celsius)	-127	27.37	29.5	   |Moisture (AnalogRead)	566	335	501	   |Actual pH	-11.42	   |Methane(ppm)	38.23	   |DHT22(%)	63.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.5	-127	   |Temp_substrate(degree celsius)	-127	27.56	29.56	   |Moisture (AnalogRead)	564	334	498	   |Actual pH	7.24	   |Methane(ppm)	37.85	   |DHT22(%)	64.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.5	-127	   |Temp_substrate(degree celsius)	-127	27.62	29.75	   |Moisture (AnalogRead)	564	335	502	   |Actual pH	-12.15	   |Methane(ppm)	38.23	   |DHT22(%)	65.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.5	-127	   |Temp_substrate(degree celsius)	-127	27.69	30	   |Moisture (AnalogRead)	561	333	498	   |Actual pH	-10.06	   |Methane(ppm)	39.01	   |DHT22(%)	66.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.44	-127	   |Temp_substrate(degree celsius)	-127	27.69	30.12	   |Moisture (AnalogRead)	559	333	498	   |Actual pH	-0.88	   |Methane(ppm)	39.01	   |DHT22(%)	67.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.44	-127	   |Temp_substrate(degree celsius)	-127	27.81	30.12	   |Moisture (AnalogRead)	558	335	498	   |Actual pH	2.88	   |Methane(ppm)	39.4	   |DHT22(%)	67.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.44	-127	   |Temp_substrate(degree celsius)	-127	27.94	30.06	   |Moisture (AnalogRead)	556	333	495	   |Actual pH	-12.71	   |Methane(ppm)	39.4	   |DHT22(%)	68.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.44	-127	   |Temp_substrate(degree celsius)	-127	27.94	30	   |Moisture (AnalogRead)	554	334	491	   |Actual pH	2.36	   |Methane(ppm)	39.8	   |DHT22(%)	69.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.31	-127	   |Temp_substrate(degree celsius)	-127	27.81	30.06	   |Moisture (AnalogRead)	553	334	485	   |Actual pH	-4.93	   |Methane(ppm)	39.8	   |DHT22(%)	69.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.37	-127	   |Temp_substrate(degree celsius)	-127	27.81	29.87	   |Moisture (AnalogRead)	552	335	483	   |Actual pH	-11.66	   |Methane(ppm)	40.2	   |DHT22(%)	69	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.31	-127	   |Temp_substrate(degree celsius)	-127	27.75	30.19	   |Moisture (AnalogRead)	550	337	480	   |Actual pH	-12.08	   |Methane(ppm)	40.6	   |DHT22(%)	69.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.37	-127	   |Temp_substrate(degree celsius)	-127	27.94	30.19	   |Moisture (AnalogRead)	547	337	476	   |Actual pH	-9.22	   |Methane(ppm)	41	   |DHT22(%)	70.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.31	-127	   |Temp_substrate(degree celsius)	-127	27.87	30.12	   |Moisture (AnalogRead)	546	334	476	   |Actual pH	-11.66	   |Methane(ppm)	40.6	   |DHT22(%)	70.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.25	-127	   |Temp_substrate(degree celsius)	-127	27.87	30.12	   |Moisture (AnalogRead)	544	334	474	   |Actual pH	1.91	   |Methane(ppm)	41	   |DHT22(%)	71.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.25	-127	   |Temp_substrate(degree celsius)	-127	27.87	29.81	   |Moisture (AnalogRead)	544	333	474	   |Actual pH	7.07	   |Methane(ppm)	40.2	   |DHT22(%)	71.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.25	-127	   |Temp_substrate(degree celsius)	-127	27.87	29.94	   |Moisture (AnalogRead)	543	333	475	   |Actual pH	2.85	   |Methane(ppm)	41	   |DHT22(%)	70.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.31	-127	   |Temp_substrate(degree celsius)	-127	27.94	29.94	   |Moisture (AnalogRead)	542	332	475	   |Actual pH	3.13	   |Methane(ppm)	41	   |DHT22(%)	71.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.31	-127	   |Temp_substrate(degree celsius)	-127	28	29.81	   |Moisture (AnalogRead)	541	333	478	   |Actual pH	-3.12	   |Methane(ppm)	42.24	   |DHT22(%)	71.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.31	-127	   |Temp_substrate(degree celsius)	-127	28	29.69	   |Moisture (AnalogRead)	541	334	478	   |Actual pH	2.15	   |Methane(ppm)	40.2	   |DHT22(%)	71.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.19	-127	   |Temp_substrate(degree celsius)	-127	27.94	29.62	   |Moisture (AnalogRead)	538	334	477	   |Actual pH	5.92	   |Methane(ppm)	39.8	   |DHT22(%)	71.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.12	-127	   |Temp_substrate(degree celsius)	-127	27.87	29.5	   |Moisture (AnalogRead)	540	338	480	   |Actual pH	-11.38	   |Methane(ppm)	39.4	   |DHT22(%)	71.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.06	-127	   |Temp_substrate(degree celsius)	-127	27.69	29.31	   |Moisture (AnalogRead)	541	340	483	   |Actual pH	-9.85	   |Methane(ppm)	39.01	   |DHT22(%)	71.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.06	-127	   |Temp_substrate(degree celsius)	-127	27.69	29.25	   |Moisture (AnalogRead)	541	335	485	   |Actual pH	-8.03	   |Methane(ppm)	38.62	   |DHT22(%)	70.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29	-127	   |Temp_substrate(degree celsius)	-127	27.69	29.12	   |Moisture (AnalogRead)	541	333	485	   |Actual pH	7.84	   |Methane(ppm)	38.62	   |DHT22(%)	70	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.94	-127	   |Temp_substrate(degree celsius)	-127	27.69	29	   |Moisture (AnalogRead)	542	333	487	   |Actual pH	8.15	   |Methane(ppm)	37.85	   |DHT22(%)	70.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.94	-127	   |Temp_substrate(degree celsius)	-127	27.56	29	   |Moisture (AnalogRead)	543	332	489	   |Actual pH	8.19	   |Methane(ppm)	37.09	   |DHT22(%)	69.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.87	-127	   |Temp_substrate(degree celsius)	-127	27.44	29	   |Moisture (AnalogRead)	545	337	493	   |Actual pH	5.64	   |Methane(ppm)	37.85	   |DHT22(%)	68.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.81	-127	   |Temp_substrate(degree celsius)	-127	27.44	28.87	   |Moisture (AnalogRead)	545	335	495	   |Actual pH	-10.23	   |Methane(ppm)	37.85	   |DHT22(%)	68.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.81	-127	   |Temp_substrate(degree celsius)	-127	27.44	28.75	   |Moisture (AnalogRead)	546	336	496	   |Actual pH	-8.77	   |Methane(ppm)	37.46	   |DHT22(%)	69.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.81	-127	   |Temp_substrate(degree celsius)	-127	27.5	28.56	   |Moisture (AnalogRead)	544	337	498	   |Actual pH	6.2	   |Methane(ppm)	37.85	   |DHT22(%)	69.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.81	-127	   |Temp_substrate(degree celsius)	-127	27.56	28.56	   |Moisture (AnalogRead)	546	338	500	   |Actual pH	1.07	   |Methane(ppm)	38.62	   |DHT22(%)	69.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.75	-127	   |Temp_substrate(degree celsius)	-127	27.5	28.62	   |Moisture (AnalogRead)	545	337	502	   |Actual pH	-9.71	   |Methane(ppm)	38.23	   |DHT22(%)	69.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.69	-127	   |Temp_substrate(degree celsius)	-127	27.56	28.69	   |Moisture (AnalogRead)	544	339	502	   |Actual pH	4.1	   |Methane(ppm)	38.23	   |DHT22(%)	69.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.69	-127	   |Temp_substrate(degree celsius)	-127	27.62	28.5	   |Moisture (AnalogRead)	542	339	501	   |Actual pH	-3.53	   |Methane(ppm)	38.23	   |DHT22(%)	70.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.69	-127	   |Temp_substrate(degree celsius)	-127	27.62	28.56	   |Moisture (AnalogRead)	541	341	500	   |Actual pH	6.93	   |Methane(ppm)	37.85	   |DHT22(%)	70.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.75	-127	   |Temp_substrate(degree celsius)	-127	27.62	28.56	   |Moisture (AnalogRead)	541	343	501	   |Actual pH	-10.02	   |Methane(ppm)	39.01	   |DHT22(%)	70.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.75	-127	   |Temp_substrate(degree celsius)	-127	27.69	28.69	   |Moisture (AnalogRead)	539	342	499	   |Actual pH	7.91	   |Methane(ppm)	39.4	   |DHT22(%)	70.9	   |Fan Level	0	   |
